movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
406997,Drama,TIK Films,HK,US,English,False,Wonder Collection,20000000,tt2543472,en,Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",43.566,11/13/2017,315025930,113,Released,Wonder,False,8.1,7899
407375,Drama,Destination Films,US,US,English,False,Sniper Collection,3000000,tt5090828,en,Sniper: Ghost Shooter,"Elite snipers Brandon Beckett and Richard Miller are fighting extremists in the Middle East when the Colonel gives them a new mission: to protect a gas pipeline stretching from the Republic of Georgia to Western Europe from extremists eager to make a political statement. But when skirmishes with the enemy lead to U.S. snipers being killed by a ghost shooter who locks into their exact location, a security breach is suspected. Fingers are pointed and battle lines are drawn, all leading up to an explosive climax.",44.948,8/2/2016,0,100,Released,Sniper: Ghost Shooter,False,6.322,250
411088,Thriller,Atresmedia,ES,ES,Spanish,False,FALSE,4000000,tt4857264,es,Contratiempo,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",52.989,1/6/2017,30000000,107,Released,The Invisible Guest,False,8.104,4583
412117,Family,Universal Pictures,US,US,English,False,The Secret Life of Pets Collection,80000000,tt5113040,en,The Secret Life of Pets 2,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",66.51,5/24/2019,429434163,86,Released,The Secret Life of Pets 2,False,6.96,3077
412656,Adventure,Lionsgate,US,US,English,False,FALSE,125000000,tt2076822,en,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",136.861,2/24/2021,26508132,109,Released,Chaos Walking,False,6.593,2304
414906,Thriller,Warner Bros. Pictures,US,US,English,False,The Batman Collection,185000000,tt1877830,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",145.951,3/1/2022,772319315,177,Released,The Batman,False,7.661,10572
416494,Fantasy,Voltage Pictures,US,US,English,False,FALSE,0,tt5692390,en,Status Update,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",47.997,2/9/2018,416178,106,Released,Status Update,False,7.291,534
417859,Fantasy,DreamWorks Animation,US,US,Spanish,False,Puss in Boots Collection,130000000,tt0448694,en,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",50.348,10/27/2011,554987477,90,Released,Puss in Boots,False,6.6,4102
419430,Horror,QC Entertainment,US,US,English,False,FALSE,4500000,tt5052448,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",59.946,2/24/2017,255407969,104,Released,Get Out,False,7.615,17593
419680,Comedy,Red Granite Pictures,US,US,English,False,Daddy's Home Collection,69000000,tt5657846,en,Daddy's Home 2,Brad and Dusty must deal with their intrusive fathers during the holidays.,41.827,11/9/2017,180613180,100,Released,Daddy's Home 2,False,6.3,2557
419743,Drama,Braven Films,US,US,English,False,FALSE,6000000,tt6108178,en,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",49.781,4/24/2018,8000000,114,Released,Disobedience,False,6.891,1197
420634,Horror,Dark Age Cinema,US,US,English,False,Terrifier Collection,35000,tt4281724,en,Terrifier,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,101.388,1/25/2018,421798,85,Released,Terrifier,False,6.356,2580
420808,Fantasy,Walt Disney Pictures,US,US,English,False,FALSE,0,tt5635026,en,Peter Pan & Wendy,"Wendy Darling, a young girl afraid to leave her childhood home behind, meets Peter Pan, a boy who refuses to grow up. Alongside her brothers and a tiny fairy, Tinker Bell, she travels with Peter to the magical world of Neverland. There, she encounters an evil pirate captain, Captain Hook, and embarks on a thrilling adventure that will change her life forever.",43.285,4/20/2023,0,106,Released,Peter Pan & Wendy,False,5.486,684
420809,Action,Roth Films,US,US,English,False,Maleficent Collection,185000000,tt4777008,en,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",70.693,10/16/2019,491730089,119,Released,Maleficent: Mistress of Evil,False,7.303,6147
420817,Romance,Walt Disney Pictures,US,US,English,False,FALSE,183000000,tt6139732,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,68.975,5/22/2019,1054300000,127,Released,Aladdin,False,7.097,10103
420818,Animation,Walt Disney Pictures,US,US,English,False,The Lion King (Reboot) Collection,260000000,tt6105098,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",208.272,7/12/2019,1662020819,118,Released,The Lion King,False,7.112,10169
420821,Animation,Mandeville Films,US,US,English,False,FALSE,70000000,tt3513500,en,Chip 'n Dale: Rescue Rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",31.859,5/20/2022,623190,99,Released,Chip 'n Dale: Rescue Rangers,False,7.0,1231
421892,Family,DreamWorks Animation,US,US,English,False,Shrek Collection,0,tt6113186,en,Shrek 5,The fifth film in the Shrek franchise. Plot TBA.,42.597,12/23/2026,0,0,In Production,Shrek 5,False,0.0,0
423108,Mystery,The Safran Company,US,US,Portuguese,False,The Conjuring Collection,39000000,tt7069210,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",90.457,5/25/2021,206431050,111,Released,The Conjuring: The Devil Made Me Do It,False,7.414,5960
423204,Thriller,Millennium Media,US,US,English,False,Has Fallen Collection,40000000,tt6189022,en,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",62.09,8/21/2019,146661977,122,Released,Angel Has Fallen,False,6.59,3527
424139,Thriller,Miramax,US,US,English,False,Halloween Collection,10000000,tt1502407,en,Halloween,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",35.416,10/18/2018,259939869,106,Released,Halloween,False,6.556,4754
424694,Drama,TSG Entertainment,US,US,English,False,FALSE,52000000,tt1727824,en,Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",46.939,10/24/2018,918355943,135,Released,Bohemian Rhapsody,False,7.982,16944
424783,Science Fiction,Tencent Pictures,CN,US,English,False,FALSE,135000000,tt4701182,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",49.441,11/22/2018,467989645,113,Released,Bumblebee,False,6.723,6169
425909,Comedy,Bron Studios,CA,US,English,False,Ghostbusters Collection,75000000,tt4513678,en,Ghostbusters: Afterlife,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",44.971,11/18/2021,204334455,124,Released,Ghostbusters: Afterlife,False,7.361,4681
426889,Animation,Mel Hoppenheim School of Cinema,CA,CA,French,False,FALSE,0,tt7103560,fr,Le clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",244.805,6/18/2016,0,3,Released,Le clitoris,False,6.1,11
427641,Adventure,Twisted Media,US,US,Spanish,False,FALSE,120000000,tt2231461,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",56.427,4/11/2018,428028233,107,Released,Rampage,False,6.455,7093
428078,Adventure,MRC,US,NZ,English,False,FALSE,100000000,tt1571234,en,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",38.853,11/27/2018,83869818,128,Released,Mortal Engines,False,6.213,4714
429351,War,Jerry Bruckheimer Films,US,US,English,False,FALSE,35000000,tt1413492,en,12 Strong,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,35.215,1/18/2018,67450815,130,Released,12 Strong,False,6.3,2972
429415,Action,Good Universe,US,US,English,False,FALSE,0,tt3201640,en,Extinction,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.",92.907,8/1/2020,1451864,96,Released,Extinction,False,6.44,562
429617,Adventure,Columbia Pictures,US,US,German,False,Spider-Man (MCU) Collection,160000000,tt6320628,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",83.787,6/28/2019,1131927996,129,Released,Spider-Man: Far From Home,False,7.4,15840
431580,Adventure,dentsu,JP,CN,English,False,FALSE,75000000,tt6324278,en,Abominable,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",34.674,9/19/2019,190304772,97,Released,Abominable,False,7.5,2059
433808,Thriller,Entertainment One,CA,GB,English,False,FALSE,1000000,tt5638642,en,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",43.595,10/11/2017,1786396,94,Released,The Ritual,False,6.256,3029
434555,Drama,Broken Road Productions,US,US,English,False,FALSE,9500000,tt5734576,en,The Possession of Hannah Grace,"When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.",31.504,11/29/2018,43000000,86,Released,The Possession of Hannah Grace,False,5.598,1348
436270,Adventure,New Line Cinema,US,US,English,False,FALSE,200000000,tt6443346,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",78.839,10/19/2022,393452111,125,Released,Black Adam,False,6.888,6400
436969,Adventure,Warner Bros. Pictures,US,US,Spanish,False,Suicide Squad Collection,185000000,tt6334354,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",100.032,7/28/2021,168717425,132,Released,The Suicide Squad,False,7.492,8724
437342,Horror,Phantom Four,US,US,Italian,False,The Omen Collection,30000000,tt5672290,en,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",137.499,4/3/2024,53992802,119,Released,The First Omen,False,6.9,992
438148,Adventure,Illumination,US,US,English,False,Minions Collection,85000000,tt5113044,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",73.656,6/29/2022,940203765,87,Released,Minions: The Rise of Gru,False,7.3,3653
438478,Documentary,Magnéto Presse,FR,FR,German,False,FALSE,0,tt6503230,fr,Pornocratie: Les nouvelles multinationales du sexe,Never before have we watched as much porn as today yet the traditional porn industry is dying. The arrival of web sites showing amateur clips has transformed the way porn is made and consumed. Behind this transformation lies one opaque multinational.,42.244,3/12/2017,0,77,Released,Pornocracy: The New Sex Multinationals,False,6.9,51
438631,Adventure,Legendary Pictures,US,US,English,False,Dune Collection,165000000,tt1160419,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",144.24,9/15/2021,407573628,155,Released,Dune,False,7.786,13055
438650,Comedy,Summit Entertainment,US,US,English,False,Cold Pursuit Collection,60000000,tt5719748,en,Cold Pursuit,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",37.184,2/7/2019,76419755,119,Released,Cold Pursuit,False,5.831,2602
438695,Comedy,Universal Pictures,US,US,English,False,Sing Collection,85000000,tt6467266,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",99.204,12/1/2021,408402685,110,Released,Sing 2,False,7.857,4427
438799,War,Paramount Pictures,US,US,English,False,FALSE,38000000,tt4530422,en,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",33.691,11/1/2018,41657844,110,Released,Overlord,False,6.722,2878
439079,Horror,The Safran Company,US,US,English,False,The Nun Collection,22000000,tt5814060,en,The Nun,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,89.914,9/5/2018,366082797,96,Released,The Nun,False,5.891,6708
441168,Drama,La Femme Erotic,NL,US,English,False,FALSE,0,tt6237208,en,From Straight A's to XXX,"When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",64.604,2/11/2017,0,87,Released,From Straight A's to XXX,False,5.9,145
441282,Drama,Fortitude International,US,CA,English,False,FALSE,0,tt6533240,en,Night Hunter,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,49.429,8/29/2019,1012932,95,Released,Night Hunter,False,6.6,917
441701,Horror,Apaches Films,ES,ES,Spanish,False,Veronica Collection,0,tt5862312,es,Verónica,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",36.504,8/25/2017,0,105,Released,Veronica,False,6.2,1735
442062,Fantasy,Columbia Pictures,US,US,English,False,Goosebumps Collection,35000000,tt5664636,en,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",32.684,10/11/2018,93320380,90,Released,Goosebumps 2: Haunted Halloween,False,6.1,1533
442249,Action,Universal Pictures,US,US,English,False,The Purge Collection,13000000,tt6133466,en,The First Purge,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",49.079,7/4/2018,137056262,97,Released,The First Purge,False,6.0,4000
444483,Mystery,Production I.G,JP,JP,Japanese,False,FALSE,0,tt2998536,ja,ヴァッサロード,"Charley, a cyborg vampire who does the Vatican's dirty work, is the thrall of the local vampire playboy Johnny Rayflo. As the two fight crime—and each other—hilarity, violence and sacrilege ensue! But can Charley resist his own desperate cravings for blood? Find out as the devilish duo go up aginst a childlike vampire princess, a mysterious branch of the Unitarian Church...and one another.",35.072,3/15/2013,0,28,Released,Vassalord.,False,5.8,15
445651,Adventure,20th Century Fox,US,US,English,False,FALSE,34000000,tt4073790,en,The Darkest Minds,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",39.93,7/25/2018,41142379,105,Released,The Darkest Minds,False,7.0,2812
446893,Fantasy,dentsu,JP,US,English,False,The Trolls Collection,90000000,tt6587640,en,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",40.257,3/11/2020,49276818,91,Released,Trolls World Tour,False,7.287,2145
447200,Action,Flynn Picture Company,US,US,Mandarin,False,FALSE,125000000,tt5758778,en,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",36.919,7/11/2018,292400000,102,Released,Skyscraper,False,6.321,5011
447273,Fantasy,Walt Disney Pictures,US,US,English,False,FALSE,0,tt6208148,en,Snow White,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",46.803,3/19/2025,0,0,Post Production,Snow White,False,0.0,0
447277,Fantasy,Marc Platt Productions,US,US,English,False,FALSE,297000000,tt5971474,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",99.881,5/18/2023,569626289,135,Released,The Little Mermaid,False,6.328,2978
447332,Drama,Platinum Dunes,US,US,English,False,A Quiet Place Collection,17000000,tt6644200,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,96.072,4/3/2018,340955294,91,Released,A Quiet Place,False,7.4,14307
447362,Drama,Overbrook Entertainment,US,US,English,False,FALSE,0,tt6598238,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",35.613,11/27/2020,0,107,Released,Life in a Year,False,8.246,1889
447365,Action,Kevin Feige Productions,US,US,English,False,Guardians of the Galaxy Collection,250000000,tt6791350,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",130.429,5/3/2023,845600000,150,Released,Guardians of the Galaxy Vol. 3,False,8.0,7070
447404,Fantasy,The Pokémon Company,JP,US,English,False,Pokemon Collection,150000000,tt5884052,en,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",49.386,5/3/2019,449762638,105,Released,Pokémon Detective Pikachu,False,6.923,6885
448119,Fantasy,Universal Pictures,US,US,French,False,FALSE,175000000,tt6673612,en,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",41.941,1/2/2020,251410631,101,Released,Dolittle,False,6.6,3652
448776,Drama,Meridian Entertainment,CN,GB,Thai,False,FALSE,0,tt4080956,en,A Prayer Before Dawn,"The amazing true story of Billy Moore, an English boxer incarcerated in Thailand’s most notorious prison. Thrown into a world of drugs and violence, he finds his best chance to escape is to fight his way out in prison Muay Thai tournaments.",47.41,5/24/2018,958883,116,Released,A Prayer Before Dawn,False,6.7,575
449443,Thriller,STXfilms,US,US,English,False,Den of Thieves Collection,30000000,tt1259528,en,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,176.94,1/18/2018,80509622,140,Released,Den of Thieves,False,6.825,2926
450465,Drama,Blinding Edge Pictures,US,US,English,False,FALSE,20000000,tt6823368,en,Glass,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",40.972,1/16/2019,246999039,129,Released,Glass,False,6.667,8544
451048,Adventure,Walt Disney Pictures,US,US,Italian,False,FALSE,200000000,tt0870154,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",56.038,7/28/2021,220889446,127,Released,Jungle Cruise,False,7.4,5732
453395,Adventure,Kevin Feige Productions,US,US,Cantonese,False,Doctor Strange Collection,200000000,tt9419884,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",96.052,5/4/2022,955775804,126,Released,Doctor Strange in the Multiverse of Madness,False,7.271,9305
454527,Drama,Topkapi Films,NL,NL,French,False,FALSE,24350000,tt6823148,fr,Benedetta,A 17th-century nun becomes entangled in a forbidden lesbian affair with a novice. But it is Benedetta's shocking religious visions that threaten to shake the Church to its core.,36.987,7/9/2021,2652725,131,Released,Benedetta,False,6.6,1010
454615,Thriller,Rodin Entertainment,US,CA,English,False,FALSE,4000000,tt5622412,en,Black Water,"A deep cover operative awakens to find himself imprisoned on a submarine. With the help of a fellow prisoner and an amateur agent, he must race against the clock to escape the vessel and expose who set him up.",31.912,5/18/2018,0,105,Released,Black Water,False,5.536,250
454619,Comedy,Pantelion Films,US,US,English,False,FALSE,12000000,tt1563742,en,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",34.271,4/13/2018,91244913,112,Released,Overboard,False,6.6,1378
454626,Science Fiction,Marza Animation Planet,JP,US,English,False,Sonic the Hedgehog Collection,85000000,tt3794354,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",307.023,2/12/2020,319715683,99,Released,Sonic the Hedgehog,False,7.3,9704
454640,Action,Columbia Pictures,US,US,English,False,The Angry Birds Collection,65000000,tt6095472,en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",44.247,8/2/2019,137792047,97,Released,The Angry Birds Movie 2,False,7.071,1718
454983,Comedy,Komixx Entertainment,GB,US,English,False,The Kissing Booth Collection,0,tt3799232,en,The Kissing Booth,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",63.183,5/11/2018,0,105,Released,The Kissing Booth,False,7.197,7221
455207,Romance,Starlight Culture Entertainment Group,HK,US,Mandarin,False,Crazy Rich Asians Collection,30000000,tt3104988,en,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",34.205,8/15/2018,238539198,121,Released,Crazy Rich Asians,False,7.1,3666
455476,Action,Toei Animation,JP,JP,English,False,FALSE,60000000,tt6528290,en,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",47.88,4/27/2023,7000000,113,Released,Knights of the Zodiac,False,6.377,1152
458156,Thriller,87Eleven,US,US,Japanese,False,John Wick Collection,55000000,tt6146586,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",80.606,5/15/2019,326709727,131,Released,John Wick: Chapter 3 - Parabellum,False,7.443,10755
458220,Drama,SK Global Entertainment,US,US,English,False,FALSE,0,tt6857376,en,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",42.398,1/28/2021,0,110,Released,Palmer,False,8.126,1633
458576,Adventure,Capcom,JP,GB,English,False,FALSE,60000000,tt6475714,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",39.021,12/3/2020,42145959,103,Released,Monster Hunter,False,6.572,3318
458594,Thriller,Lakeshore Entertainment,US,US,English,False,FALSE,25000000,tt6850820,en,Peppermint,"A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",33.841,9/6/2018,53918723,102,Released,Peppermint,False,6.715,2070
458723,Thriller,Monkeypaw Productions,US,US,English,False,FALSE,20000000,tt6857112,en,Us,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",33.021,3/14/2019,256067149,116,Released,Us,False,6.966,7393
